Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
STN-04,2021-02-03 23:00:00,2.2,317.0,129.0,6.7,59.0,0.5409
STN-04,2021-02-04 00:00:00,,364.0,132.0,5.9,59.5,0.5254
STN-04,2021-02-04 01:00:00,2.3,377.0,115.0,6.1,62.5,0.547
STN-04,2021-02-04 02:00:00,1.6,283.0,102.0,6.6,65.2,0.5806
STN-04,2021-02-04 03:00:00,1.2,250.0,87.0,5.9,72.1,0.6249
STN-04,2021-02-04 04:00:00,1.4,211.0,82.0,6.2,69.2,0.6112
STN-04,2021-02-04 05:00:00,1.6,278.0,91.0,5.2,72.5,
STN-04,2021-02-04 06:00:00,2.4,258.0,77.0,5.6,75.4,0.6601
STN-04,2021-02-04 07:00:00,3.3,368.0,114.0,4.3,74.0,0.6023
STN-04,2021-02-04 08:00:00,3.3,368.0,114.0,4.3,74.0,0.6023
STN-04,2021-02-04 09:00:00,5.3,570.0,160.0,8.2,56.0,0.6184
STN-04,2021-02-04 10:00:00,4.3,550.0,174.0,9.5,51.6,0.585
STN-04,2021-02-04 11:00:00,2.6,,135.0,11.0,44.1,0.509
STN-04,2021-02-04 12:00:00,2.3,354.0,,10.9,46.3,0.4762
STN-04,2021-02-04 13:00:00,2.1,285.0,136.0,12.4,49.0,0.5637
STN-04,2021-02-04 14:00:00,1.8,246.0,121.0,12.3,49.6,0.5759
STN-04,2021-02-04 15:00:00,2.6,284.0,133.0,13.0,51.0,0.5997
STN-04,2021-02-04 16:00:00,2.5,256.0,124.0,12.9,50.6,0.5898
STN-04,2021-02-04 17:00:00,2.3,233.0,125.0,12.7,51.3,0.5848
STN-04,2021-02-04 18:00:00,4.0,387.0,140.0,10.6,57.7,0.6181
STN-04,2021-02-04 19:00:00,4.3,467.0,172.0,10.2,54.5,0.6193
STN-04,2021-02-04 20:00:00,4.0,437.0,191.0,8.5,58.2,0.6139
STN-04,2021-02-04 21:00:00,3.5,464.0,183.0,8.4,59.6,0.5798
STN-04,2021-02-04 22:00:00,2.6,357.0,174.0,6.5,,0.5466
STN-04,2021-02-04 23:00:00,2.6,283.0,161.0,5.1,61.1,0.4863
STN-04,2021-02-05 00:00:00,2.2,288.0,149.0,4.9,61.3,0.4543
STN-04,2021-02-05 01:00:00,2.4,248.0,141.0,6.1,58.2,0.4416
STN-04,2021-02-05 02:00:00,1.1,118.0,99.0,6.2,55.4,0.4595
STN-04,2021-02-05 03:00:00,1.0,65.0,96.0,5.6,55.2,0.4402
STN-04,2021-02-05 04:00:00,1.7,105.0,89.0,5.5,58.3,0.4713
STN-04,2021-02-05 05:00:00,1.1,77.0,81.0,3.9,58.4,0.4317
STN-04,2021-02-05 06:00:00,0.9,72.0,83.0,2.5,58.6,0.4234
STN-04,2021-02-05 07:00:00,1.4,88.0,85.0,2.9,60.8,0.5027
STN-04,2021-02-05 08:00:00,1.6,124.0,80.0,4.2,59.5,
STN-04,2021-02-05 09:00:00,1.7,229.0,85.0,6.2,55.7,0.5494
STN-04,2021-02-05 10:00:00,2.0,260.0,93.0,9.0,52.4,0.6158
STN-04,2021-02-05 11:00:00,1.9,195.0,96.0,10.5,52.5,0.6626
STN-04,2021-02-05 12:00:00,2.1,195.0,94.0,12.9,50.8,0.7017
STN-04,2021-02-05 13:00:00,2.0,196.0,106.0,13.9,48.6,0.7221
STN-04,2021-02-05 14:00:00,2.1,224.0,103.0,14.9,44.3,0.6771
STN-04,2021-02-05 15:00:00,1.7,219.0,109.0,15.1,42.9,0.6174
STN-04,2021-02-05 16:00:00,1.8,232.0,135.0,14.4,49.9,0.6589
STN-04,2021-02-05 17:00:00,2.5,296.0,148.0,14.1,51.1,0.7153
STN-04,2021-02-05 18:00:00,2.8,297.0,143.0,12.7,52.8,0.7224
STN-04,2021-02-05 19:00:00,4.5,424.0,174.0,11.9,52.2,0.7033
STN-04,2021-02-05 20:00:00,5.9,612.0,199.0,10.1,60.1,0.7203
STN-04,2021-02-05 21:00:00,4.2,,167.0,8.8,63.9,0.7571
STN-04,2021-02-05 22:00:00,3.7,381.0,168.0,8.2,66.4,0.7496
STN-04,2021-02-05 23:00:00,3.3,313.0,147.0,8.0,69.8,0.7578
STN-04,2021-02-06 00:00:00,2.7,275.0,,7.6,69.9,0.7599
STN-04,2021-02-06 01:00:00,2.4,192.0,113.0,8.6,65.8,0.761
STN-04,2021-02-06 02:00:00,2.6,92.0,118.0,8.4,64.6,0.7316
STN-04,2021-02-06 03:00:00,2.7,181.0,137.0,7.5,69.8,0.7484
STN-04,2021-02-06 04:00:00,2.2,151.0,109.0,6.9,71.2,0.7552
STN-04,2021-02-06 05:00:00,2.1,147.0,132.0,6.4,73.9,0.8136
STN-04,2021-02-06 06:00:00,2.3,191.0,148.0,5.3,77.6,0.8006
STN-04,2021-02-06 07:00:00,2.2,216.0,143.0,5.1,71.8,0.7439
STN-04,2021-02-06 08:00:00,2.2,,144.0,6.6,66.7,0.7494
STN-04,2021-02-06 09:00:00,2.2,266.0,145.0,9.3,61.9,0.789
STN-04,2021-02-06 10:00:00,1.4,202.0,147.0,11.6,51.4,0.7642
STN-04,2021-02-06 11:00:00,1.0,140.0,130.0,12.4,52.6,0.7921
STN-04,2021-02-06 12:00:00,1.8,203.0,120.0,12.8,51.8,0.8056
STN-04,2021-02-06 13:00:00,2.2,278.0,130.0,11.7,53.6,0.7327
STN-04,2021-02-06 14:00:00,1.7,178.0,100.0,12.6,52.1,0.7567
STN-04,2021-02-06 15:00:00,1.2,150.0,112.0,12.9,53.6,0.7345
STN-04,2021-02-06 16:00:00,2.0,206.0,119.0,14.8,52.1,0.7935
STN-04,2021-02-06 17:00:00,2.5,228.0,119.0,14.3,51.8,0.8084
STN-04,2021-02-06 18:00:00,3.5,368.0,159.0,11.9,56.1,0.7596
STN-04,2021-02-06 19:00:00,4.5,468.0,194.0,9.6,68.1,
STN-04,2021-02-06 20:00:00,,433.0,194.0,7.0,69.1,0.8129
STN-04,2021-02-06 21:00:00,,340.0,180.0,6.2,68.2,0.7964
STN-04,2021-02-06 22:00:00,2.5,259.0,166.0,5.4,67.0,0.7478
STN-04,2021-02-06 23:00:00,1.0,129.0,122.0,4.8,67.3,0.7781
STN-04,2021-02-07 00:00:00,0.0,45.0,103.0,5.0,66.0,0.8129
STN-04,2021-02-07 01:00:00,0.2,128.0,118.0,3.1,70.6,0.8037
STN-04,2021-02-07 02:00:00,0.5,184.0,127.0,2.3,68.9,0.7791
STN-04,2021-02-07 03:00:00,1.5,246.0,125.0,2.7,73.6,0.8596
STN-04,2021-02-07 04:00:00,0.7,157.0,82.0,2.5,73.1,0.823
STN-04,2021-02-07 05:00:00,1.1,185.0,92.0,1.9,73.2,0.7859
STN-04,2021-02-07 06:00:00,1.9,234.0,122.0,1.6,73.1,0.7863
STN-04,2021-02-07 07:00:00,1.3,192.0,118.0,2.1,72.6,0.7841
STN-04,2021-02-07 08:00:00,2.5,339.0,139.0,3.1,73.5,0.7616
STN-04,2021-02-07 09:00:00,3.5,520.0,172.0,5.1,67.6,0.7394
STN-04,2021-02-07 10:00:00,3.4,548.0,169.0,6.7,62.8,0.7276
STN-04,2021-02-07 11:00:00,3.1,487.0,170.0,8.5,50.5,0.6521
STN-04,2021-02-07 12:00:00,3.6,,191.0,8.8,43.0,0.5535
STN-04,2021-02-07 13:00:00,3.6,402.0,167.0,9.3,41.9,0.5952
STN-04,2021-02-07 14:00:00,3.9,428.0,173.0,10.6,45.6,0.6638
STN-04,2021-02-07 15:00:00,3.3,424.0,181.0,10.6,44.2,0.631
STN-04,2021-02-07 16:00:00,2.6,308.0,159.0,9.9,42.5,0.5896
STN-04,2021-02-07 17:00:00,3.3,369.0,170.0,9.7,,0.6608
STN-04,2021-02-07 18:00:00,4.1,425.0,162.0,8.2,52.0,0.7184
STN-04,2021-02-07 19:00:00,3.9,384.0,163.0,6.4,61.0,0.7446
STN-04,2021-02-07 20:00:00,4.9,493.0,,4.7,65.7,0.7622
STN-04,2021-02-07 21:00:00,3.8,,169.0,3.2,62.9,0.6761
STN-04,2021-02-07 22:00:00,3.3,309.0,139.0,3.1,69.2,0.7284
STN-04,2021-02-07 23:00:00,2.9,254.0,132.0,,66.7,0.7001
STN-04,2021-02-08 00:00:00,2.6,262.0,124.0,2.3,71.2,0.7473
STN-04,2021-02-08 01:00:00,3.0,243.0,116.0,2.2,67.0,0.6973
STN-04,2021-02-08 02:00:00,2.4,212.0,123.0,0.8,65.6,0.6264
STN-04,2021-02-08 03:00:00,1.1,79.0,,0.7,66.2,0.6425
STN-04,2021-02-08 04:00:00,1.9,88.0,85.0,0.3,70.7,0.6824
STN-04,2021-02-08 05:00:00,1.7,71.0,,0.7,70.2,0.6526
STN-04,2021-02-08 06:00:00,2.7,220.0,100.0,1.7,68.5,0.6495
STN-04,2021-02-08 07:00:00,3.6,419.0,138.0,2.1,68.3,0.6227
STN-04,2021-02-08 08:00:00,4.3,505.0,146.0,1.9,69.5,
STN-04,2021-02-08 09:00:00,3.1,411.0,147.0,3.5,60.6,0.5546
STN-04,2021-02-08 10:00:00,2.8,369.0,140.0,6.5,50.4,0.5201
STN-04,2021-02-08 11:00:00,3.4,473.0,178.0,7.1,46.1,0.4954
STN-04,2021-02-08 12:00:00,3.4,501.0,179.0,8.6,45.1,0.5122
STN-04,2021-02-08 13:00:00,3.5,509.0,200.0,8.3,41.6,0.4142
STN-04,2021-02-08 14:00:00,,458.0,168.0,-26.5979345014406,38.9,0.4056
STN-04,2021-02-08 15:00:00,2.0,418.0,164.0,3.9736592540174627,35.1,0.3704
STN-04,2021-02-08 16:00:00,2.2,406.0,162.0,8.6,37.6,0.3638
STN-04,2021-02-08 17:00:00,2.6,444.0,162.0,7.4,43.2,0.3907
STN-04,2021-02-08 18:00:00,4.7,649.0,214.0,7.2,43.7,0.4109
STN-04,2021-02-08 19:00:00,4.8,636.0,207.0,5.8,49.4,0.4806
STN-04,2021-02-08 20:00:00,4.3,449.0,196.0,5.3,50.8,0.456
STN-04,2021-02-08 21:00:00,3.8,386.0,170.0,3.2,53.2,0.4245
STN-04,2021-02-08 22:00:00,,320.0,153.0,1.7,54.6,0.3883
STN-04,2021-02-08 23:00:00,3.5,304.0,144.0,2.0,64.0,0.5131
STN-04,2021-02-09 00:00:00,3.0,330.0,139.0,0.3,63.1,0.4493
STN-04,2021-02-09 01:00:00,3.4,339.0,126.0,2.8,61.7,0.528
STN-04,2021-02-09 02:00:00,2.6,302.0,116.0,2.6,59.3,0.5092
STN-04,2021-02-09 03:00:00,2.7,326.0,94.0,2.6,63.8,0.5255
STN-04,2021-02-09 04:00:00,2.2,215.0,51.0,3.0,52.4,0.3955
STN-04,2021-02-09 05:00:00,2.4,295.0,,1.7,53.9,0.3429
STN-04,2021-02-09 06:00:00,2.0,242.0,77.0,1.7,57.9,0.3836
STN-04,2021-02-09 07:00:00,3.3,322.0,,4.1,59.7,0.5021
STN-04,2021-02-09 08:00:00,3.9,345.0,110.0,4.4,55.9,0.4803
STN-04,2021-02-09 09:00:00,,351.0,121.0,6.8,53.6,0.5774
STN-04,2021-02-09 10:00:00,4.0,359.0,145.0,9.6,45.5,0.5475
STN-04,2021-02-09 11:00:00,4.0,467.0,168.0,12.7,41.8,0.5866
STN-04,2021-02-09 12:00:00,4.1,509.0,194.0,13.1,44.5,0.6482
STN-04,2021-02-09 13:00:00,4.4,477.0,183.0,13.2,43.4,0.6312
STN-04,2021-02-09 14:00:00,4.4,514.0,171.0,12.7,45.9,0.6525
STN-04,2021-02-09 15:00:00,3.9,472.0,153.0,14.1,42.1,0.6497
STN-04,2021-02-09 16:00:00,4.5,567.0,165.0,13.7,45.4,0.645
STN-04,2021-02-09 17:00:00,5.6,676.0,178.0,12.7,48.8,0.6515
STN-04,2021-02-09 18:00:00,6.2,673.0,190.0,12.1,50.3,0.7117
STN-04,2021-02-09 19:00:00,6.0,556.0,166.0,12.1,48.7,0.69
STN-04,2021-02-09 20:00:00,5.3,541.0,163.0,10.9,47.2,0.6206
STN-04,2021-02-09 21:00:00,3.7,415.0,159.0,9.4,46.1,0.5645
STN-04,2021-02-09 22:00:00,4.0,408.0,157.0,9.2,48.0,0.5838
STN-04,2021-02-09 23:00:00,3.8,451.0,166.0,8.0,49.5,0.525
STN-04,2021-02-10 00:00:00,3.6,391.0,164.0,7.2,48.0,0.4603
STN-04,2021-02-10 01:00:00,3.4,361.0,144.0,7.0,43.6,0.3864
STN-04,2021-02-10 02:00:00,3.7,310.0,119.0,6.7,40.0,0.3524
STN-04,2021-02-10 03:00:00,3.7,393.0,164.0,6.4,42.6,0.3377
STN-04,2021-02-10 04:00:00,2.9,275.0,118.0,7.2,45.0,0.3993
STN-04,2021-02-10 05:00:00,1.5,201.0,101.0,7.2,44.3,0.4123
STN-04,2021-02-10 06:00:00,2.6,299.0,115.0,6.6,49.2,0.4569
STN-04,2021-02-10 07:00:00,2.5,209.0,113.0,7.6,44.8,0.4473
STN-04,2021-02-10 08:00:00,3.7,414.0,147.0,8.6,42.5,0.4684
STN-04,2021-02-10 09:00:00,3.5,346.0,137.0,9.4,43.7,0.4912
STN-04,2021-02-10 10:00:00,2.9,295.0,143.0,13.0,35.3,0.4971
STN-04,2021-02-10 11:00:00,2.5,268.0,144.0,13.5,36.9,0.5046
STN-04,2021-02-10 12:00:00,2.4,267.0,137.0,15.7,37.0,0.5489
STN-04,2021-02-10 13:00:00,1.8,161.0,135.0,15.6,37.2,0.5743
STN-04,2021-02-10 14:00:00,2.3,228.0,141.0,15.8,41.8,0.6565
STN-04,2021-02-10 15:00:00,1.6,138.0,128.0,17.0,41.6,0.7208
STN-04,2021-02-10 16:00:00,2.5,198.0,131.0,17.4,39.3,0.715
STN-04,2021-02-10 17:00:00,3.3,246.0,149.0,16.1,48.1,0.7981
STN-04,2021-02-10 18:00:00,4.1,295.0,,14.1,55.4,0.8412
STN-04,2021-02-10 19:00:00,4.9,397.0,189.0,14.9,53.8,0.8746
STN-04,2021-02-10 20:00:00,,355.0,181.0,13.6,57.8,0.9175
STN-04,2021-02-10 21:00:00,3.5,228.0,157.0,11.4,67.1,0.975
STN-04,2021-02-10 22:00:00,2.8,171.0,136.0,10.1,62.2,0.8546
STN-04,2021-02-10 23:00:00,1.8,99.0,,10.6,54.8,0.8021
STN-04,2021-02-11 00:00:00,2.4,176.0,131.0,11.1,58.2,0.8364
STN-04,2021-02-11 01:00:00,1.5,140.0,126.0,8.3,62.1,0.7959
STN-04,2021-02-11 02:00:00,1.1,69.0,107.0,7.8,64.5,0.8091
STN-04,2021-02-11 03:00:00,1.5,188.0,119.0,7.4,66.7,0.8307
STN-04,2021-02-11 04:00:00,1.2,106.0,-71.3868060058546,6.2,69.0,0.8269
STN-04,2021-02-11 05:00:00,0.8,,72.0,6.6,67.4,0.8206
STN-04,2021-02-11 06:00:00,0.9,96.0,87.0,6.3,64.7,0.77
STN-04,2021-02-11 07:00:00,2.7,295.0,128.0,,62.3,0.7245
STN-04,2021-02-11 08:00:00,3.5,413.0,148.0,,59.0,0.7028
STN-04,2021-02-11 09:00:00,2.8,473.0,155.0,6.1,59.1,0.6999
STN-04,2021-02-11 10:00:00,1.8,351.0,154.0,9.5,47.7,0.7135
STN-04,2021-02-11 11:00:00,1.8,307.0,155.0,11.4,42.0,0.694
STN-04,2021-02-11 12:00:00,2.0,238.0,157.0,11.9,40.8,0.6978
STN-04,2021-02-11 13:00:00,2.5,320.0,152.0,13.0,37.2,0.6757
STN-04,2021-02-11 14:00:00,1.9,305.0,156.0,13.9,43.6,0.7434
STN-04,2021-02-11 15:00:00,1.3,,147.0,13.0,37.0,0.6453
STN-04,2021-02-11 16:00:00,1.9,217.0,165.0,12.4,36.9,0.5845
STN-04,2021-02-11 17:00:00,2.7,264.0,169.0,14.5,35.3,0.6565
STN-04,2021-02-11 18:00:00,2.2,159.0,142.0,12.6,31.7,0.6165
STN-04,2021-02-11 19:00:00,2.9,143.0,140.0,12.1,,0.7174
STN-04,2021-02-11 20:00:00,4.2,338.0,177.0,,47.5,0.7807
STN-04,2021-02-11 21:00:00,,232.0,154.0,9.7,52.5,0.7556
STN-04,2021-02-11 22:00:00,2.3,190.0,117.0,8.7,62.6,0.8163
STN-04,2021-02-11 23:00:00,2.1,228.0,114.0,7.6,69.0,0.8482
STN-04,2021-02-12 00:00:00,3.0,301.0,,8.0,67.4,0.8426
STN-04,2021-02-12 01:00:00,2.3,241.0,122.0,7.1,69.8,0.854
STN-04,2021-02-12 02:00:00,1.3,199.0,105.0,6.2,68.2,0.823
STN-04,2021-02-12 03:00:00,1.4,193.0,114.0,5.9,66.7,0.7981
STN-04,2021-02-12 04:00:00,1.5,159.0,105.0,6.3,,0.8134
STN-04,2021-02-12 05:00:00,1.4,217.0,119.0,6.4,61.7,0.7924
STN-04,2021-02-12 06:00:00,1.1,273.0,129.0,5.3,60.5,0.7027
STN-04,2021-02-12 07:00:00,2.8,368.0,142.0,5.5,62.6,0.6886
STN-04,2021-02-12 08:00:00,3.9,575.0,,5.7,63.7,0.7052
STN-04,2021-02-12 09:00:00,4.5,624.0,181.0,5.6,61.0,0.669
STN-04,2021-02-12 10:00:00,,553.0,163.0,8.6,60.0,0.6942
STN-04,2021-02-12 11:00:00,4.4,589.0,177.0,11.2,52.9,0.6878
STN-04,2021-02-12 12:00:00,3.8,485.0,150.0,12.0,53.8,0.7381
STN-04,2021-02-12 13:00:00,3.0,316.0,136.0,11.6,51.4,
STN-04,2021-02-12 14:00:00,3.0,326.0,140.0,10.9,51.5,0.6075
STN-04,2021-02-12 15:00:00,3.2,414.0,161.0,10.6,54.4,0.5905
STN-04,2021-02-12 16:00:00,3.6,533.0,192.0,10.6,56.3,0.5664
STN-04,2021-02-12 17:00:00,4.4,626.0,234.0,10.6,53.1,0.5363
STN-04,2021-02-12 18:00:00,4.9,634.0,218.0,9.2,59.1,0.5706
STN-04,2021-02-12 19:00:00,3.5,469.0,187.0,7.1,58.9,0.5505
STN-04,2021-02-12 20:00:00,3.5,419.0,184.0,4.9,62.7,0.5147
STN-04,2021-02-12 21:00:00,3.3,426.0,189.0,4.2,65.4,0.5446
STN-04,2021-02-12 22:00:00,2.8,378.0,167.0,3.8,68.7,0.554
STN-04,2021-02-12 23:00:00,2.5,296.0,159.0,4.0,64.0,0.5534
STN-04,2021-02-13 00:00:00,2.0,265.0,139.0,3.6,65.0,0.5419
STN-04,2021-02-13 01:00:00,1.6,217.0,111.0,3.6,64.9,0.5175
STN-04,2021-02-13 02:00:00,1.7,208.0,111.0,3.3,65.8,0.526
STN-04,2021-02-13 03:00:00,1.9,252.0,109.0,3.6,64.4,0.5211
STN-04,2021-02-13 04:00:00,2.1,220.0,86.0,3.5,61.9,0.5004
STN-04,2021-02-13 05:00:00,1.4,243.0,101.0,2.3,60.8,0.4375
STN-04,2021-02-13 06:00:00,1.1,308.0,116.0,2.3,60.3,0.4244
STN-04,2021-02-13 07:00:00,2.7,493.0,157.0,2.4,62.4,
STN-04,2021-02-13 08:00:00,3.9,627.0,173.0,3.5,61.9,0.4535
STN-04,2021-02-13 09:00:00,4.4,696.0,201.0,5.7,57.2,0.45
STN-04,2021-02-13 10:00:00,4.0,610.0,200.0,8.0,47.2,0.4152
STN-04,2021-02-13 11:00:00,3.1,518.0,196.0,9.9,,0.3718
STN-04,2021-02-13 12:00:00,2.3,440.0,172.0,9.2,37.4,0.2974
STN-04,2021-02-13 13:00:00,2.5,359.0,,7.9,42.2,0.2944
STN-04,2021-02-13 14:00:00,2.5,439.0,183.0,7.6,39.2,0.2573
STN-04,2021-02-13 15:00:00,1.6,346.0,180.0,8.6,37.6,0.2721
STN-04,2021-02-13 16:00:00,2.2,304.0,180.0,9.7,39.7,0.3462
STN-04,2021-02-13 17:00:00,2.6,256.0,164.0,9.0,44.3,0.3939
STN-04,2021-02-13 18:00:00,4.1,423.0,189.0,9.1,52.6,0.4992
STN-04,2021-02-13 19:00:00,5.3,493.0,199.0,7.7,61.5,0.5821
STN-04,2021-02-13 20:00:00,5.5,543.0,201.0,4.9,66.4,0.5924
STN-04,2021-02-13 21:00:00,4.3,,192.0,3.3,68.0,0.544
STN-04,2021-02-13 22:00:00,1.9,144.0,122.0,1.9,70.5,0.58
STN-04,2021-02-13 23:00:00,1.7,131.0,117.0,0.2,,0.5239
STN-04,2021-02-14 00:00:00,1.5,163.0,116.0,1.0,74.5,0.5449
STN-04,2021-02-14 01:00:00,1.2,131.0,112.0,0.3,79.1,0.5385
STN-04,2021-02-14 02:00:00,1.0,110.0,95.0,1.1,82.8,0.6304
STN-04,2021-02-14 03:00:00,0.8,86.0,,-1.3,85.3,0.563
STN-04,2021-02-14 04:00:00,1.0,147.0,86.0,-3.0,92.6,0.5849
STN-04,2021-02-14 05:00:00,0.3,127.0,66.0,-5.0,94.9,0.5579
STN-04,2021-02-14 06:00:00,0.7,166.0,93.0,-5.3,91.3,0.5149
STN-04,2021-02-14 07:00:00,1.4,158.0,111.0,-5.3,89.1,0.4987
STN-04,2021-02-14 08:00:00,3.0,357.0,136.0,-5.9,90.9,0.5287
STN-04,2021-02-14 09:00:00,3.7,428.0,164.0,-3.6,85.4,0.5643
STN-04,2021-02-14 10:00:00,3.3,411.0,165.0,-0.4,76.3,0.5625
STN-04,2021-02-14 11:00:00,2.5,292.0,159.0,2.3,69.7,0.5551
STN-04,2021-02-14 12:00:00,2.3,193.0,135.0,3.9,64.7,0.5274
STN-04,2021-02-14 13:00:00,1.9,143.0,131.0,4.5,56.9,0.4268
STN-04,2021-02-14 14:00:00,2.8,231.0,155.0,5.7,53.0,0.4183
STN-04,2021-02-14 15:00:00,2.5,232.0,156.0,6.7,50.0,0.453
STN-04,2021-02-14 16:00:00,2.9,268.0,166.0,3.8,59.8,0.4446
STN-04,2021-02-14 17:00:00,3.0,251.0,182.0,4.3,55.2,0.4442
STN-04,2021-02-14 18:00:00,2.9,265.0,178.0,1.9,58.9,0.4106
STN-04,2021-02-14 19:00:00,3.2,280.0,178.0,0.7,59.4,0.3969
STN-04,2021-02-14 20:00:00,3.9,343.0,188.0,-1.0,65.6,0.4079
STN-04,2021-02-14 21:00:00,3.4,338.0,166.0,-0.3,62.0,0.3876
STN-04,2021-02-14 22:00:00,3.5,357.0,174.0,-0.4,63.2,0.3926
STN-04,2021-02-14 23:00:00,3.2,320.0,165.0,-2.0,66.1,0.3646
STN-04,2021-02-15 00:00:00,3.0,245.0,152.0,-0.4,64.8,0.3824
STN-04,2021-02-15 01:00:00,3.0,236.0,141.0,-0.6,65.1,0.3699
STN-04,2021-02-15 02:00:00,2.6,184.0,127.0,0.1,65.0,0.3666
STN-04,2021-02-15 03:00:00,3.1,171.0,158.0,0.8,64.3,0.3929
STN-04,2021-02-15 04:00:00,2.7,177.0,137.0,0.2,64.8,0.3518
STN-04,2021-02-15 05:00:00,2.6,188.0,138.0,-1.0,67.7,
STN-04,2021-02-15 06:00:00,1.3,83.0,110.0,-1.9,67.2,0.3037
STN-04,2021-02-15 07:00:00,2.1,138.0,131.0,1.4,57.5,0.3061
STN-04,2021-02-15 08:00:00,4.0,379.0,181.0,2.3,55.1,0.331
STN-04,2021-02-15 09:00:00,4.3,398.0,190.0,3.0,51.9,0.3411
STN-04,2021-02-15 10:00:00,3.2,325.0,179.0,7.6,38.1,0.3166
STN-04,2021-02-15 11:00:00,2.9,312.0,186.0,8.7,33.1,0.2417
STN-04,2021-02-15 12:00:00,3.7,383.0,184.0,12.1,35.9,0.3479
STN-04,2021-02-15 13:00:00,3.4,397.0,186.0,12.3,39.3,0.3763
STN-04,2021-02-15 14:00:00,3.9,330.0,179.0,10.3,42.5,0.3638
STN-04,2021-02-15 15:00:00,3.5,300.0,190.0,11.4,40.5,0.3804
STN-04,2021-02-15 16:00:00,3.6,274.0,176.0,11.2,45.0,0.4561
STN-04,2021-02-15 17:00:00,4.7,379.0,208.0,10.7,45.1,0.453
STN-04,2021-02-15 18:00:00,6.0,458.0,225.0,10.3,45.8,0.4592
STN-04,2021-02-15 19:00:00,5.8,,212.0,10.0,49.0,0.5204
STN-04,2021-02-15 20:00:00,5.8,471.0,219.0,9.7,48.6,0.5233
STN-04,2021-02-15 21:00:00,4.7,394.0,203.0,9.6,47.6,0.52
STN-04,2021-02-15 22:00:00,3.7,281.0,190.0,8.1,52.7,0.5505
STN-04,2021-02-15 23:00:00,3.3,225.0,175.0,7.1,52.0,0.5012
STN-04,2021-02-16 00:00:00,3.1,218.0,162.0,4.9,54.0,0.4328
STN-04,2021-02-16 01:00:00,3.1,286.0,166.0,4.8,52.1,0.4032
STN-04,2021-02-16 02:00:00,2.7,219.0,132.0,4.2,54.3,0.4249
STN-04,2021-02-16 03:00:00,2.2,197.0,125.0,5.3,55.9,0.4893
STN-04,2021-02-16 04:00:00,1.8,111.0,95.0,5.3,58.0,0.518
STN-04,2021-02-16 05:00:00,2.3,175.0,122.0,3.9,57.7,0.4497
STN-04,2021-02-16 06:00:00,3.7,400.0,177.0,4.3,57.1,0.4533
STN-04,2021-02-16 07:00:00,3.5,492.0,201.0,3.5,56.9,0.3945
STN-04,2021-02-16 08:00:00,4.3,702.0,232.0,3.7,59.3,0.429
STN-04,2021-02-16 09:00:00,5.8,839.0,252.0,5.5,61.5,0.5066
STN-04,2021-02-16 10:00:00,5.4,829.0,255.0,7.5,63.0,0.5751
STN-04,2021-02-16 11:00:00,4.9,794.0,247.0,9.1,57.4,0.5067
STN-04,2021-02-16 12:00:00,4.1,658.0,229.0,8.2,57.6,0.4819
STN-04,2021-02-16 13:00:00,4.1,587.0,213.0,10.6,56.4,0.5682
STN-04,2021-02-16 14:00:00,4.2,601.0,220.0,10.7,60.0,0.5679
STN-04,2021-02-16 15:00:00,4.2,642.0,214.0,10.0,56.5,0.5217
STN-04,2021-02-16 16:00:00,4.3,699.0,228.0,8.6,59.3,0.5214
STN-04,2021-02-16 17:00:00,5.6,744.0,236.0,8.1,65.8,0.6104
STN-04,2021-02-16 18:00:00,5.8,769.0,243.0,7.0,68.9,0.6522
STN-04,2021-02-16 19:00:00,5.6,693.0,209.0,7.2,74.6,0.7599
STN-04,2021-02-16 20:00:00,5.2,637.0,191.0,5.6,77.8,0.7603
STN-04,2021-02-16 21:00:00,4.4,538.0,169.0,4.7,77.9,0.7461
STN-04,2021-02-16 22:00:00,3.4,439.0,159.0,3.5,79.0,0.7369
STN-04,2021-02-16 23:00:00,2.3,291.0,125.0,4.1,79.4,0.7831
STN-04,2021-02-17 00:00:00,2.4,324.0,142.0,5.0,74.0,0.8115
STN-04,2021-02-17 01:00:00,1.7,154.0,110.0,5.4,70.0,0.7638
STN-04,2021-02-17 02:00:00,1.7,239.0,124.0,5.0,69.1,0.7267
STN-04,2021-02-17 03:00:00,1.3,229.0,116.0,2.6,74.9,
STN-04,2021-02-17 04:00:00,1.6,275.0,100.0,2.7,77.2,0.7894
STN-04,2021-02-17 05:00:00,1.6,270.0,99.0,1.4,71.6,0.7047
STN-04,2021-02-17 06:00:00,2.0,305.0,107.0,1.2,78.8,0.7725
STN-04,2021-02-17 07:00:00,3.4,467.0,150.0,1.4,75.4,0.7498
STN-04,2021-02-17 08:00:00,5.0,612.0,180.0,1.7,76.7,0.7588
STN-04,2021-02-17 09:00:00,5.5,,185.0,2.6,,0.8522
STN-04,2021-02-17 10:00:00,3.7,471.0,163.0,4.7,72.1,0.8395
STN-04,2021-02-17 11:00:00,3.3,393.0,155.0,4.4,63.4,0.7293
STN-04,2021-02-17 12:00:00,3.5,372.0,171.0,6.2,58.3,0.7108
STN-04,2021-02-17 13:00:00,3.0,300.0,140.0,6.4,58.1,0.7042
